alien_name,enemy_name,alien1_species,alien1_home_planet,alien1_strength_level,alien1_speed_level,alien1_intelligence,alien2_species,alien2_home_planet,alien2_strength_level,alien2_speed_level,alien2_intelligence,winner
Gravattack,Swampfire,Littleite,Orion Nebula,5,8,5,Articleite,Altair IV,8,8,7,Frankenstrike
Gax,Whampire,Nameite,Nexus Prime,10,6,8,Simpleite,Zantron,9,4,5,Ultimate Echo Echo
Rath,Bloxx,Cellite,Altair IV,10,10,6,Workite,Sirius,5,7,6,Ultimate Big Chill
Kickin Hawk,Terraspin,Middleite,Hala,7,6,7,Mostite,Tau Ceti,9,4,10,Ultimate Swampfire
Humungousaur,Toepick,Colorite,Rylos,6,4,8,Workite,Tau Ceti,5,5,8,Mole-Stache
AmpFibian,Big Chill,Norite,Tierra Nova,9,4,9,Decideite,Epsilon Eridani,8,6,8,Ditto
Ultimate Humungousaur,Eatle,Lateite,Epsilon Eridani,8,6,5,Valueite,Orion Nebula,5,6,5,Fasttrack
Brainstorm,Pesky Dust,Withoutite,Pandora,10,8,9,Leaderite,Rylos,10,5,8,Ultimate Big Chill
Atomix,Glitch Ben,Girlite,Nexus Prime,7,4,7,Formite,Vulcan,10,10,10,Humungousaur
Jetpack Alien,Feedback,Ontoite,Vortis,9,4,8,Centuryite,Nexus Prime,8,4,8,Whampire
Goop,Way Big,Candidateite,Orion Nebula,7,5,6,Articleite,Hala,8,4,8,Snare-oh
Lodestar,Lodestar,Taxite,Krypton,5,6,9,Articleite,Alpha Centauri,8,6,10,Diamondhead
Upchuck,Ball Weevil,Particularlyite,Nexus Prime,9,5,6,Simpleite,Talos IV,6,4,9,Ultimate Swampfire
Ultimate Way Big,Ultimate Swampfire,Sendite,Kratos IV,5,6,5,Centuryite,Zygara,6,8,7,Snare-oh
Crashhopper,Way Big,Particularlyite,Vega,8,8,8,Formite,Tierra Nova,9,4,6,Terraspin
Jetray,Armodrillo,Eastite,Nebulon,7,7,8,Earlyite,Solaris,8,8,10,Ultimate Big Chill
Ball Weevil,Ultimate Swampfire,Faceite,Solaris,5,6,10,Totalite,Tierra Nova,8,5,10,Swampfire
Lodestar,Toepick,Littleite,Orion Nebula,5,8,5,Decideite,Orion Nebula,6,6,6,Goop
Atomix,Swampfire,Oilite,Rylos,8,9,7,Greenite,Rylos,10,10,6,Ultimate Big Chill
Ditto,Feedback,Dealite,Tierra Nova,7,9,9,Centuryite,Kratos IV,6,10,6,Upchuck
Atomix,Lodestar,Eastite,Hala,8,10,6,Discussionite,Hala,8,6,10,Heatblast
Slapback,Four Arms,Personite,Altair IV,8,10,6,Decideite,Talos IV,5,4,7,Terraspin
Big Chill,Gravattack,Aite,Vulcan,5,8,6,Formite,Solaris,9,5,8,Goop
Ghostfreak,Shocksquatch,Townite,Beta Hydri,9,4,6,Particularlyite,Pandora,10,10,9,Ghostfreak
Bullfrag,Terraspin,Sourceite,Ego the Living Planet,7,10,9,Formite,Sirius,8,4,9,Ultimate Humungousaur
Ripjaws,Ultimate Way Big,Sourceite,Nebulon,8,6,7,Chanceite,Epsilon Eridani,8,4,10,Atomix
Pesky Dust,Bloxx,Nameite,Beta Hydri,10,5,7,Actite,Rylos,7,8,10,Glitch Ben
Bloxx,Ultimate Big Chill,Particularlyite,Rylos,7,5,10,Spaceite,Vega,8,7,10,Goop
Frankenstrike,Glitch Ben,Respondite,Orion Nebula,6,6,8,Oilite,Alpha Centauri,7,4,6,Toepick
Four Arms,Bloxx,Littleite,Talos IV,5,8,5,Townite,Alpha Centauri,6,8,9,Eatle
Feedback,Lodestar,Sendite,Altair IV,9,4,6,Formite,Tierra Nova,6,4,7,Ditto
XLR8,Heatblast,Withoutite,Xandar,5,9,7,Townite,Orion Nebula,6,5,7,Grey Matter
Alien X,Ultimate Gravattack,Actionite,Kratos IV,10,5,10,Articleite,Altair IV,5,10,10,Ditto
Heatblast,Echo Echo,Ontoite,Altair IV,10,5,10,Centuryite,Rylos,5,7,10,Kickin Hawk
Overflow,Ultimate Way Big,Storeite,Andromeda Prime,5,7,8,Sourceite,Xandar,5,8,10,Ultimate Wildmutt
Ultimate Spidermonkey,Ultimate Big Chill,Addite,Solaris,10,10,6,Herite,Xandar,10,10,9,Upgrade
Feedback,Jetray,Aite,Tierra Nova,10,5,8,Particularite,Alpha Centauri,9,4,5,Four Arms
AmpFibian,Slapback,Programite,Nebulon,9,9,5,Withoutite,Nebulon,8,10,7,Echo Echo
Blitzwolfer,Echo Echo,Personite,Sirius,8,8,8,Totalite,Tierra Nova,9,10,9,Toepick
Fasttrack,Blitzwolfer,Aite,Hala,5,6,10,Receiveite,Pandora,9,4,8,Pesky Dust
Shock Rock,Jetpack Alien,Mostite,Xandar,8,8,5,Townite,Vulcan,9,4,9,Jetpack Alien
Chamalien,Fasttrack,Centuryite,Ego the Living Planet,9,10,8,Cellite,Alpha Centauri,7,10,10,Gravattack
Fasttrack,Overflow,Candidateite,Rylos,9,10,5,Centuryite,Zantron,10,10,8,Ultimate Echo Echo
Gax,Slapback,Programite,Vortis,6,7,6,Leaderite,Altair IV,6,10,7,Glitch Ben
XLR8,Chamalien,Toughite,Altair IV,7,4,6,Herite,Sirius,8,4,10,Swampfire
Stinkfly,Upgrade,Particularite,Hala,7,8,7,Thusite,Ego the Living Planet,6,10,7,Big Chill
Pesky Dust,XLR8,Programite,Vega,5,4,8,Storeite,Zygara,10,4,10,Ultimate Wildmutt
Big Chill,Eatle,Alsoite,Omega Centauri,7,6,9,Valueite,Tau Ceti,7,5,6,NRG
Cannonbolt,Jury Rigg,Withoutite,Orion Nebula,8,6,5,Articleite,Tierra Nova,10,10,10,Crashhopper
Cannonbolt,Fasttrack,Togetherite,Alpha Centauri,8,6,9,Particularite,Xandar,7,10,6,Armodrillo
Hot Shot,Ultimate Swampfire,Minuteite,Epsilon Eridani,8,9,5,Greenite,Ego the Living Planet,8,6,10,Ultimate Echo Echo
Eye Guy,Ball Weevil,Girlite,Vortis,10,5,9,Riskite,Rylos,5,10,5,Diamondhead
The Worst,Ultimate Big Chill,Particularite,Vortis,10,9,7,Agentite,Vortis,5,8,7,Whampire
Ripjaws,Big Chill,Particularite,Orion Nebula,9,5,7,Decideite,Krypton,8,6,9,Ditto
Feedback,Feedback,Electionite,Solaris,7,10,10,Minuteite,Vega,6,10,7,Snare-oh
Pesky Dust,NRG,Somebodyite,Beta Hydri,7,5,9,Spaceite,Epsilon Eridani,8,6,5,NRG
Humungousaur,Ultimate Echo Echo,Mostite,Xandar,7,8,7,Minuteite,Tau Ceti,10,8,9,Big Chill
Heatblast,Goop,Everite,Vortis,8,7,7,Riskite,Tierra Nova,8,6,10,Feedback
NRG,Ditto,Riskite,Vega,5,8,9,Actite,Vulcan,7,8,9,Four Arms
Big Chill,Ditto,Girlite,Vega,9,5,6,Actite,Xandar,9,10,6,Toepick
Overflow,Ultimate Gravattack,Littleite,Orion Nebula,9,4,9,Aite,Krypton,9,8,10,Ultimate Cannonbolt
Ball Weevil,Jetpack Alien,Darkite,Vulcan,5,10,9,Discussionite,Vulcan,7,4,5,Goop
Snare-oh,Ultimate Gravattack,Sendite,Altair IV,5,5,6,Articleite,Tierra Nova,9,8,6,Toepick
Ultimate Swampfire,Gravattack,Oilite,Alpha Centauri,9,5,8,Personite,Alpha Centauri,5,4,8,Goop
Humungousaur,Toepick,Oilite,Xandar,8,9,9,Aite,Tau Ceti,6,5,10,Lodestar
AmpFibian,Chamalien,Articleite,Vortis,9,5,10,Sendite,Tierra Nova,9,10,7,Chamalien
Glitch Ben,Eatle,Eastite,Hala,7,6,7,Valueite,Epsilon Eridani,8,6,10,Terraspin
Gravattack,Four Arms,Mostite,Kratos IV,9,10,6,Decideite,Hala,5,9,5,NRG
Jury Rigg,Snare-oh,Centuryite,Altair IV,9,5,9,Actite,Krypton,5,4,10,Four Arms
Astrodactyl,Big Chill,Indeedite,Altair IV,6,6,8,Townite,Epsilon Eridani,10,8,5,Cannonbolt
Ultimate Humungousaur,NRG,Indeedite,Epsilon Eridani,8,4,9,Articleite,Tierra Nova,5,8,5,Toepick
Ultimate Humungousaur,AmpFibian,Personite,Kratos IV,5,4,10,Articleite,Krypton,9,4,5,Humungousaur
Terraspin,Wildmutt,Taxite,Alpha Centauri,8,4,7,Threeite,Krypton,7,8,10,Frankenstrike
Lodestar,Four Arms,Mostite,Rylos,7,4,8,Whereite,Zantron,5,4,9,Way Big
Shock Rock,Ultimate Way Big,Decideite,Hala,10,7,7,Threeite,Vulcan,5,8,9,Grey Matter
Bullfrag,Grey Matter,Herite,Solaris,10,4,7,Threeite,Hala,8,8,8,NRG
Rath,Eatle,Bestite,Vega,5,5,5,Valueite,Orion Nebula,5,6,9,Ultimate Cannonbolt
Ultimate Wildmutt,Big Chill,Riskite,Vulcan,5,10,5,Aite,Sirius,5,4,9,NRG
Jetray,Ultimate Cannonbolt,Spaceite,Altair IV,9,7,9,Aite,Tau Ceti,9,8,9,Crashhopper
Ghostfreak,Ultimate Swampfire,Everite,Vega,7,5,8,Alsoite,Beta Hydri,5,7,6,Chamalien
Wildvine,Overflow,Darkite,Vortis,9,10,8,Centuryite,Ego the Living Planet,9,7,5,Armodrillo
Big Chill,Ultimate Swampfire,Electionite,Xandar,10,4,8,Alsoite,Nebulon,9,4,9,Snare-oh
Jetray,Ultimate Big Chill,Particularlyite,Vega,9,4,9,Spaceite,Orion Nebula,9,4,8,Stinkfly
Humungousaur,Jetpack Alien,Personite,Rylos,5,6,10,Actite,Zantron,5,6,5,Walkatrout
Glitch Ben,Snare-oh,Centuryite,Vortis,7,5,5,Respondite,Vortis,9,7,10,Grey Matter
Slapback,Swampfire,Earlyite,Nebulon,9,4,9,Electionite,Beta Hydri,9,10,10,The Worst
AmpFibian,Way Big,Norite,Krypton,8,9,10,Candidateite,Tau Ceti,5,8,5,Ultimate Big Chill
Blitzwolfer,Bloxx,Actionite,Orion Nebula,9,9,10,Workite,Tau Ceti,10,6,9,Eatle
Hot Shot,Terraspin,Simpleite,Ego the Living Planet,9,10,5,Articleite,Ego the Living Planet,8,10,9,Humungousaur
Brainstorm,Big Chill,Dealite,Tau Ceti,5,10,6,Sourceite,Epsilon Eridani,7,7,7,Way Big
Atomix,Gravattack,Girlite,Vega,7,7,6,Personite,Tierra Nova,9,6,7,Big Chill
Bloxx,Ultimate Gravattack,Toughite,Tierra Nova,8,5,8,Particularite,Tau Ceti,7,6,7,Ditto
Slapback,Jetray,Agentite,Rylos,7,8,7,Townite,Krypton,10,5,10,Way Big
The Worst,Fasttrack,Electionite,Hala,7,8,5,Riskite,Sirius,10,8,7,Cannonbolt
Ultimate Spidermonkey,Chamalien,Aite,Qonos,7,10,9,Cellite,Alpha Centauri,9,5,6,Snare-oh
Rath,Eatle,Bestite,Vega,8,4,7,Valueite,Epsilon Eridani,9,9,9,Eatle
Glitch Ben,Jetpack Alien,Eastite,Vega,8,10,8,Agentite,Rylos,5,8,10,Ultimate Swampfire
Atomix,Ditto,Evidenceite,Beta Hydri,5,4,7,Spaceite,Krypton,9,4,9,Ultimate Way Big
Rath,Big Chill,Taxite,Rylos,5,9,8,Decideite,Vulcan,7,9,10,Grey Matter
Snare-oh,Ultimate Gravattack,Threeite,Xenon,5,4,5,Discussionite,Talos IV,7,8,6,Ultimate Gravattack
Big Chill,Cannonbolt,Articleite,Vortis,5,4,6,Minuteite,Zygara,6,10,8,Gax
Ultimate Big Chill,Whampire,Middleite,Zygara,7,6,6,Totalite,Pandora,9,4,7,Big Chill
Ultimate Echo Echo,Overflow,Totalite,Tierra Nova,9,8,7,Centuryite,Nebulon,6,10,6,Ditto
Ultimate Wildmutt,Ditto,Acrossite,Hala,10,9,9,Workite,Epsilon Eridani,9,6,10,Glitch Ben
Ultimate Way Big,Ultimate Echo Echo,Middleite,Hala,10,10,5,Sendite,Nebulon,8,4,8,Humungousaur
Pesky Dust,Ultimate Way Big,Withoutite,Talos IV,9,5,9,Threeite,Orion Nebula,5,5,6,Slapback
Terraspin,Cannonbolt,Receiveite,Vega,5,8,8,Minuteite,Alpha Centauri,9,7,10,Eatle
Grey Matter,Ghostfreak,Seaite,Xenon,9,5,10,Minuteite,Pandora,5,4,10,Upgrade
Water Hazard,Way Big,Maybeite,Zantron,9,7,6,Darkite,Vega,10,4,7,Shocksquatch
Bullfrag,Big Chill,Girlite,Krypton,5,6,5,Whereite,Hala,5,7,8,NRG
Feedback,Jury Rigg,Alsoite,Omega Centauri,7,8,6,Electionite,Krypton,9,4,10,Ultimate Swampfire
Big Chill,AmpFibian,Norite,Tierra Nova,9,7,5,Herite,Krypton,6,10,8,Toepick
Gax,Ditto,Faceite,Epsilon Eridani,7,7,6,Workite,Rylos,5,5,9,NRG
Pesky Dust,Ultimate Way Big,Withoutite,Ego the Living Planet,7,4,6,Threeite,Vortis,8,7,7,Mole-Stache
Shocksquatch,Upchuck,Darkite,Solaris,9,5,10,Particularlyite,Solaris,6,10,10,Ultimate Way Big
Gravattack,Ultimate Swampfire,Indeedite,Ego the Living Planet,9,6,9,Electionite,Nebulon,9,5,7,Gravattack
Swampfire,Lodestar,Somebodyite,Rylos,9,6,8,Articleite,Tau Ceti,7,9,9,Slapback
Ultimate Echo Echo,Big Chill,Loseite,Epsilon Eridani,7,10,8,Workite,Zantron,8,4,7,Whampire
Way Big,Eatle,Personite,Vega,5,6,8,Valueite,Orion Nebula,8,7,8,Overflow
Atomix,Toepick,Particularlyite,Sirius,8,6,9,Sourceite,Epsilon Eridani,6,6,9,Four Arms
Ultimate Echo Echo,Way Big,Totalite,Altair IV,8,9,9,Programite,Tierra Nova,9,10,9,Diamondhead
Four Arms,Jetray,Decideite,Solaris,8,8,6,Decideite,Epsilon Eridani,9,6,8,Fasttrack
Fasttrack,Jetpack Alien,Somebodyite,Talos IV,8,5,10,Workite,Hala,7,4,7,NRG
Jetpack Alien,Upchuck,Seaite,Rylos,7,7,8,Thusite,Pandora,9,4,8,Echo Echo
Spidermonkey,Ultimate Echo Echo,Politicalite,Altair IV,7,7,5,Totalite,Vulcan,8,6,8,Ball Weevil
Jetray,Bloxx,Oilite,Xenon,7,4,10,Townite,Hala,10,6,9,Swampfire
Gravattack,Four Arms,Whereite,Sirius,5,8,6,Sourceite,Krypton,9,10,5,Blitzwolfer
Frankenstrike,Eatle,Respondite,Tau Ceti,8,8,10,Valueite,Orion Nebula,5,8,5,Overflow
Blitzwolfer,Ultimate Way Big,Receiveite,Vulcan,10,8,7,Threeite,Vortis,9,4,8,Humungousaur
Ultimate Humungousaur,Eatle,Greenite,Nebulon,5,6,10,Valueite,Krypton,9,4,6,Overflow
Astrodactyl,Snare-oh,Togetherite,Epsilon Eridani,9,5,10,Sourceite,Hala,7,5,9,Chamalien
Ditto,Snare-oh,Withoutite,Alpha Centauri,9,5,6,Agentite,Rylos,8,4,8,Astrodactyl
Jetray,Jetray,Oilite,Vortis,6,6,6,Spaceite,Vortis,9,10,10,Gravattack
Humungousaur,Big Chill,Lateite,Tierra Nova,5,7,8,Decideite,Epsilon Eridani,8,4,6,Ultimate Cannonbolt
Goop,Ultimate Echo Echo,Alsoite,Rylos,6,5,6,Totalite,Kratos IV,5,4,9,Four Arms
Ultimate Swampfire,Chamalien,Withoutite,Xenon,10,6,6,Articleite,Sirius,9,7,10,Snare-oh
Crashhopper,Terraspin,Minuteite,Ego the Living Planet,9,9,5,Mostite,Solaris,5,6,10,Ghostfreak
Pesky Dust,Chamalien,Withoutite,Nexus Prime,10,8,6,Discussionite,Talos IV,9,8,8,Ultimate Big Chill
Stinkfly,Big Chill,Nameite,Pandora,8,8,6,Whereite,Krypton,9,4,8,NRG
Hot Shot,Ultimate Big Chill,Personite,Altair IV,7,7,8,Respondite,Vega,9,8,6,Glitch Ben
Toepick,Swampfire,Actionite,Vega,8,6,6,Cellite,Beta Hydri,9,4,8,Jetpack Alien
Ultimate Echo Echo,Jetpack Alien,Maybeite,Sirius,7,5,9,Herite,Hala,7,6,10,Four Arms
Ball Weevil,Snare-oh,Everite,Altair IV,5,10,6,Dealite,Epsilon Eridani,5,7,8,Ditto
Walkatrout,Ultimate Gravattack,Cellite,Vulcan,7,4,8,Workite,Hala,8,7,10,Frankenstrike
Water Hazard,Big Chill,Seaite,Solaris,9,5,8,Aite,Krypton,8,10,5,Atomix
Walkatrout,Eatle,Decideite,Altair IV,9,6,6,Valueite,Krypton,8,8,10,Blitzwolfer
Shock Rock,Ditto,Decideite,Orion Nebula,5,7,10,Particularite,Vortis,8,4,10,Way Big
Terraspin,Toepick,Formite,Orion Nebula,6,4,10,Sourceite,Hala,8,4,7,AmpFibian
Lodestar,Lodestar,Taxite,Vega,8,7,10,Actite,Alpha Centauri,6,6,9,Frankenstrike
Ultimate Swampfire,Ultimate Big Chill,Colorite,Vulcan,6,10,6,Herite,Solaris,9,7,7,Jetpack Alien
Big Chill,Snare-oh,Sourceite,Talos IV,7,8,10,Townite,Tau Ceti,7,5,10,Crashhopper
Gax,Swampfire,Alsoite,Krypton,10,6,8,Discussionite,Zygara,9,4,8,Ditto
Pesky Dust,Big Chill,Sourceite,Xandar,7,9,10,Sourceite,Hala,8,4,5,Upchuck
Frankenstrike,Toepick,Whereite,Andromeda Prime,9,4,8,Aite,Krypton,10,5,8,Four Arms
Terraspin,Big Chill,Decideite,Zantron,9,6,5,Whereite,Alpha Centauri,5,4,5,Ultimate Echo Echo
Water Hazard,Gax,Ontoite,Vortis,9,6,6,Norite,Nebulon,9,4,9,XLR8
AmpFibian,Eatle,Simpleite,Solaris,10,5,10,Valueite,Orion Nebula,5,10,7,Big Chill
Overflow,Ultimate Gravattack,Mostite,Zantron,7,8,7,Herite,Epsilon Eridani,10,10,5,Lodestar
Atomix,AmpFibian,Articleite,Vulcan,7,5,6,Spaceite,Epsilon Eridani,5,7,9,The Worst
Bloxx,Ultimate Swampfire,Minuteite,Altair IV,10,6,5,Alsoite,Vega,5,8,5,Ultimate Big Chill
Upgrade,Snare-oh,Centuryite,Sirius,7,6,7,Townite,Tau Ceti,9,4,8,Goop
Whampire,AmpFibian,Mostite,Altair IV,10,6,8,Discussionite,Altair IV,10,10,7,Diamondhead
Frankenstrike,Bloxx,Receiveite,Rylos,7,5,5,Spaceite,Tau Ceti,7,6,5,Big Chill
Lodestar,Ultimate Big Chill,Bestite,Epsilon Eridani,5,10,10,Actite,Epsilon Eridani,8,6,10,Eatle
Overflow,Grey Matter,Personite,Sirius,5,8,7,Chanceite,Talos IV,7,5,6,Slapback
Gax,Bloxx,Particularite,Vortis,5,6,7,Dealite,Alpha Centauri,9,4,5,Armodrillo
Rath,Ditto,Bestite,Vega,5,6,10,Taxite,Vega,5,7,10,Grey Matter
Crashhopper,Wildmutt,Oilite,Hala,8,9,7,Chanceite,Krypton,8,8,5,Ultimate Way Big
Gax,Gravattack,Alsoite,Altair IV,9,4,8,Withoutite,Pandora,7,10,5,AmpFibian
Jetpack Alien,Ball Weevil,Seaite,Krypton,9,5,5,Centuryite,Ego the Living Planet,5,4,10,Toepick
Wildvine,Way Big,Townite,Vega,10,8,9,Sendite,Rylos,7,6,9,Upgrade
Blitzwolfer,Four Arms,Respondite,Nebulon,5,4,6,Decideite,Epsilon Eridani,9,4,10,Blitzwolfer
Shocksquatch,Fasttrack,Threeite,Beta Hydri,8,10,10,Personite,Nebulon,5,10,5,Alien X
Ultimate Big Chill,Whampire,Herite,Xandar,10,4,10,Mostite,Altair IV,7,4,9,Big Chill
Heatblast,Upgrade,Maybeite,Ego the Living Planet,9,7,8,Storeite,Pandora,9,10,5,Upgrade
Frankenstrike,Snare-oh,Respondite,Kratos IV,7,7,8,Actite,Krypton,9,6,7,Ultimate Wildmutt
Ditto,Goop,Eastite,Kratos IV,9,6,10,Centuryite,Vulcan,9,9,10,Ultimate Wildmutt
Shock Rock,Ultimate Big Chill,Littleite,Pandora,9,6,8,Herite,Qonos,9,9,10,Grey Matter
Shocksquatch,NRG,Threeite,Alpha Centauri,9,6,6,Particularite,Tierra Nova,5,10,10,Hot Shot
Walkatrout,Toepick,Bestite,Rylos,5,6,7,Whereite,Orion Nebula,8,7,5,Stinkfly
Frankenstrike,Ultimate Gravattack,Formite,Epsilon Eridani,5,6,8,Electionite,Sirius,5,8,10,Way Big
Humungousaur,Glitch Ben,Earlyite,Hala,5,4,9,Programite,Tierra Nova,8,6,5,Big Chill
Fasttrack,Cannonbolt,Alsoite,Rylos,10,9,10,Centuryite,Tau Ceti,9,5,5,The Worst
Crashhopper,AmpFibian,Actionite,Rylos,7,4,8,Articleite,Hala,8,7,5,Ultimate Gravattack
Big Chill,Toepick,Addite,Ego the Living Planet,10,5,7,Aite,Orion Nebula,6,10,8,Ultimate Way Big
Water Hazard,Overflow,Seaite,Omega Centauri,9,10,6,Totalite,Nebulon,9,9,8,Ball Weevil
Wildvine,Ghostfreak,Maybeite,Xandar,9,6,10,Receiveite,Ego the Living Planet,6,8,7,Gax
Blitzwolfer,Ultimate Way Big,Earlyite,Nebulon,9,7,6,Decideite,Vulcan,8,4,8,Ultimate Humungousaur
Gax,Ultimate Echo Echo,Growthite,Vortis,5,4,9,Centuryite,Zantron,9,10,5,NRG
Pesky Dust,Gutrot,Yardite,Solaris,7,8,5,Storeite,Pandora,9,4,6,Ultimate Way Big
Big Chill,Ultimate Big Chill,Sourceite,Alpha Centauri,5,8,6,Discussionite,Xandar,9,4,8,Ultimate Swampfire
Blitzwolfer,Jetpack Alien,Personite,Vega,7,5,5,Sourceite,Altair IV,5,7,9,Ultimate Cannonbolt
Eye Guy,Ultimate Way Big,Individualite,Nebulon,10,5,8,Whereite,Xandar,8,6,9,Ditto
Cannonbolt,Jetpack Alien,Candidateite,Epsilon Eridani,7,10,7,Whereite,Tierra Nova,5,7,9,Grey Matter
Ultimate Cannonbolt,Grey Matter,Particularlyite,Altair IV,9,6,8,Chanceite,Orion Nebula,8,10,8,Jetpack Alien
Four Arms,Swampfire,Littleite,Krypton,10,6,8,Electionite,Ego the Living Planet,9,4,8,Ultimate Cannonbolt
Ultimate Humungousaur,Heatblast,Agentite,Vega,10,4,7,Aite,Vega,9,6,7,Gravattack
Chromastone,Ditto,Middleite,Talos IV,5,4,9,Earlyite,Xandar,5,8,10,Way Big
Heatblast,Chamalien,Townite,Solaris,9,7,8,Programite,Solaris,7,10,5,Ball Weevil
Ghostfreak,Ball Weevil,Chanceite,Omega Centauri,8,6,6,Centuryite,Zantron,10,8,7,Ultimate Swampfire
Blitzwolfer,Eatle,Receiveite,Xandar,6,8,5,Valueite,Orion Nebula,7,10,6,Lodestar
Four Arms,Glitch Ben,Decideite,Hala,7,6,9,Articleite,Orion Nebula,8,6,10,AmpFibian
Bloxx,Big Chill,Respondite,Pandora,5,6,9,Whereite,Tau Ceti,9,5,8,Terraspin
Terraspin,Grey Matter,Littleite,Hala,9,10,9,Threeite,Krypton,5,6,10,Ultimate Big Chill
Brainstorm,Snare-oh,Oilite,Tierra Nova,6,9,10,Aite,Tau Ceti,8,8,7,Ultimate Humungousaur
Brainstorm,Wildmutt,Evidenceite,Kratos IV,7,7,9,Chanceite,Rylos,5,10,10,Ultimate Spidermonkey
Lodestar,Four Arms,Bestite,Vulcan,5,9,6,Threeite,Tau Ceti,8,10,10,Ultimate Cannonbolt
Fasttrack,Ultimate Swampfire,Eastite,Beta Hydri,10,9,8,Centuryite,Altair IV,6,10,8,Slapback
Gax,Grey Matter,Electionite,Vortis,9,7,8,Threeite,Krypton,7,10,7,Upgrade
Ultimate Spidermonkey,Whampire,Loseite,Altair IV,7,5,9,Greenite,Tau Ceti,8,8,5,Terraspin
Ultimate Echo Echo,Overflow,Threeite,Altair IV,9,10,8,Centuryite,Vega,5,6,10,Alien X
Feedback,Ultimate Echo Echo,Aite,Xandar,8,5,9,Mostite,Rylos,8,9,10,Ultimate Spidermonkey
Chamalien,XLR8,Valueite,Hala,9,5,8,Storeite,Omega Centauri,10,6,8,Upgrade
Cannonbolt,Eatle,Minuteite,Omega Centauri,6,8,7,Valueite,Epsilon Eridani,5,9,7,Fasttrack
Jetpack Alien,Blitzwolfer,Threeite,Solaris,7,6,7,Minuteite,Beta Hydri,6,10,7,Echo Echo
Big Chill,Upchuck,Aite,Talos IV,10,8,5,Thusite,Beta Hydri,7,5,5,Armodrillo
Jetray,Ball Weevil,Eastite,Tierra Nova,9,4,7,Sendite,Nebulon,6,10,9,Toepick
Chamalien,Ultimate Swampfire,Workite,Ego the Living Planet,10,5,10,Norite,Beta Hydri,6,10,5,Ultimate Spidermonkey
Spidermonkey,Way Big,Herite,Rylos,9,4,6,Formite,Alpha Centauri,7,10,10,Cannonbolt
Jury Rigg,Ultimate Spidermonkey,Dealite,Ego the Living Planet,9,8,6,Sendite,Tierra Nova,9,10,7,Ultimate Swampfire
Diamondhead,Ultimate Big Chill,Colorite,Beta Hydri,9,8,8,Particularite,Vortis,10,10,6,The Worst
Ultimate Wildmutt,Armodrillo,Lateite,Epsilon Eridani,9,4,9,Programite,Rylos,7,5,9,Ultimate Wildmutt
Upgrade,Lodestar,Candidateite,Hala,7,5,10,Programite,Zantron,9,6,6,Goop
Water Hazard,Slapback,Townite,Vortis,9,7,8,Cellite,Vega,8,4,8,Hot Shot
Snare-oh,NRG,Loseite,Xandar,5,5,8,Particularite,Orion Nebula,5,4,10,Ultimate Big Chill
Goop,Chamalien,Particularite,Ego the Living Planet,7,9,6,Toughite,Solaris,5,10,6,Ultimate Swampfire
Pesky Dust,Ultimate Cannonbolt,Particularite,Vortis,7,9,7,Agentite,Orion Nebula,5,9,7,Jetpack Alien
Jury Rigg,Swampfire,Particularlyite,Orion Nebula,9,7,5,Greenite,Altair IV,7,4,5,Armodrillo
Ball Weevil,Ultimate Cannonbolt,Darkite,Omega Centauri,9,5,7,Dealite,Alpha Centauri,7,10,7,Ultimate Echo Echo
Slapback,Ultimate Way Big,Whereite,Sirius,7,10,10,Threeite,Orion Nebula,9,8,6,Swampfire
The Worst,Blitzwolfer,Nameite,Zygara,10,5,6,Norite,Kratos IV,9,9,6,Ditto
The Worst,Pesky Dust,Articleite,Rylos,6,8,5,Mostite,Solaris,6,6,6,Pesky Dust
Humungousaur,Ultimate Gravattack,Personite,Nebulon,9,6,10,Earlyite,Nebulon,9,7,7,Ultimate Way Big
Chamalien,Goop,Alsoite,Hala,7,8,7,Formite,Nebulon,6,4,9,Jetpack Alien
Ghostfreak,Cannonbolt,Ontoite,Ego the Living Planet,7,4,7,Receiveite,Ego the Living Planet,9,8,5,Snare-oh
Terraspin,Toepick,Mostite,Vega,6,5,5,Ontoite,Vortis,7,7,7,NRG
Eye Guy,Feedback,Loseite,Altair IV,10,10,9,Centuryite,Qonos,9,7,10,Gax
Ultimate Way Big,Terraspin,Everite,Orion Nebula,5,10,10,Discussionite,Krypton,5,4,5,Pesky Dust
Ultimate Wildmutt,Four Arms,Colorite,Xandar,9,9,8,Threeite,Hala,5,8,5,Jetpack Alien
Snare-oh,Terraspin,Programite,Vortis,9,7,6,Programite,Nexus Prime,7,4,6,Ultimate Swampfire
Upchuck,Echo Echo,Minuteite,Nebulon,8,8,10,Centuryite,Nebulon,9,5,7,NRG
Goop,Ball Weevil,Dealite,Vega,9,5,8,Totalite,Solaris,7,6,5,XLR8
Ditto,Ultimate Big Chill,Centuryite,Rylos,5,4,7,Herite,Rylos,8,10,5,Ultimate Echo Echo
Kickin Hawk,Ultimate Swampfire,Yardite,Beta Hydri,10,5,8,Darkite,Vega,7,10,10,Ghostfreak
Grey Matter,Diamondhead,Seaite,Zantron,9,6,9,Minuteite,Nebulon,9,4,9,Ultimate Swampfire
Ultimate Big Chill,Ultimate Humungousaur,Everite,Xenon,7,6,5,Girlite,Alpha Centauri,6,4,6,NRG
