alien_name,enemy_name,alien1_species,alien1_home_planet,alien1_strength_level,alien1_speed_level,alien1_intelligence,alien2_species,alien2_home_planet,alien2_strength_level,alien2_speed_level,alien2_intelligence,winner
Rath,Feedback,Bestite,Zygara,9,7,8,Valueite,Orion Nebula,5,7,5,Jury Rigg
Way Big,Four Arms,Formite,Qonos,7,4,8,Decideite,Epsilon Eridani,8,4,5,Four Arms
Gravattack,Ultimate Way Big,Valueite,Orion Nebula,5,7,5,Threeite,Hala,7,4,6,Ultimate Way Big
Big Chill,Chamalien,Sourceite,Vortis,9,5,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Upchuck,Armodrillo,Particularlyite,Altair IV,7,10,5,Discussionite,Tierra Nova,5,4,10,Upchuck
Kickin Hawk,AmpFibian,Loseite,Vega,8,8,8,Particularite,Zantron,5,8,5,Diamondhead
Wildmutt,Shocksquatch,Chanceite,Epsilon Eridani,8,6,10,Girlite,Talos IV,9,6,6,Wildmutt
Gravattack,Wildmutt,Greenite,Kratos IV,5,7,6,Chanceite,Epsilon Eridani,8,6,10,Gravattack
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Ultimate Wildmutt
Water Hazard,Upgrade,Seaite,Xandar,9,10,8,Minuteite,Pandora,9,7,10,NRG
Upgrade,Big Chill,Minuteite,Pandora,6,7,10,Sourceite,Vortis,9,5,8,Big Chill
Clockwork,Ultimate Big Chill,Individualite,Tierra Nova,5,6,6,Herite,Sirius,9,10,9,Ultimate Big Chill
Ditto,Gax,Workite,Solaris,8,8,6,Centuryite,Ego the Living Planet,9,4,10,Ditto
Alien X,Ultimate Humungousaur,Girlite,Tierra Nova,9,5,6,Mostite,Nebulon,10,10,7,Gax
Ultimate Humungousaur,Jetray,Receiveite,Tierra Nova,10,6,6,Dealite,Tau Ceti,9,8,9,Jetray
Walkatrout,Upchuck,Spaceite,Solaris,7,9,9,Particularlyite,Krypton,7,10,10,Spidermonkey
Pesky Dust,Way Big,Simpleite,Nexus Prime,6,7,7,Formite,Tierra Nova,7,8,10,Way Big
Ripjaws,Slapback,Nameite,Alpha Centauri,5,5,10,Townite,Hala,9,6,5,Ditto
Chamalien,Ditto,Articleite,Epsilon Eridani,5,4,5,Simpleite,Nexus Prime,8,4,6,AmpFibian
Wildmutt,Goop,Bestite,Epsilon Eridani,8,8,10,Everite,Omega Centauri,6,7,6,The Worst
Walkatrout,Grey Matter,Taxite,Vulcan,5,9,9,Groundite,Krypton,8,4,6,Grey Matter
Shock Rock,Eatle,Littleite,Rylos,7,6,6,Valueite,Orion Nebula,5,7,5,Eatle
Ghostfreak,Ditto,Totalite,Nebulon,6,6,9,Workite,Alpha Centauri,8,4,6,Ditto
Stinkfly,Slapback,Nameite,Alpha Centauri,5,5,10,Personite,Hala,9,6,5,Stinkfly
Four Arms,Shocksquatch,Chanceite,Epsilon Eridani,8,4,10,Candidateite,Omega Centauri,6,8,6,Wildmutt
Humungousaur,Slapback,Nameite,Alpha Centauri,5,5,10,Alsoite,Beta Hydri,9,6,5,Pesky Dust
Humungousaur,Ultimate Gravattack,Lateite,Rylos,5,8,10,Actite,Rylos,10,4,7,Humungousaur
Eye Guy,Fasttrack,Middleite,Kratos IV,10,4,8,Programite,Altair IV,9,10,10,Eye Guy
Goop,Whampire,Alsoite,Ego the Living Planet,9,8,7,Riskite,Zygara,9,10,6,Goop
Heatblast,Toepick,Ontoite,Vega,8,4,8,Whereite,Solaris,7,6,9,The Worst
Bloxx,Ditto,Agentite,Vortis,8,10,9,Workite,Alpha Centauri,8,4,6,Ditto
Pesky Dust,Way Big,Simpleite,Nexus Prime,6,7,7,Formite,Tierra Nova,7,8,10,Way Big
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Ultimate Wildmutt
Clockwork,Ultimate Big Chill,Individualite,Tierra Nova,5,6,5,Herite,Sirius,9,10,9,Ultimate Big Chill
Clockwork,Slapback,Nameite,Alpha Centauri,5,5,10,Personite,Krypton,9,6,5,Big Chill
Atomix,Fasttrack,Eastite,Rylos,10,5,10,Programite,Altair IV,9,10,10,Fasttrack
Terraspin,Ultimate Way Big,Valueite,Orion Nebula,5,7,5,Threeite,Hala,7,4,6,Ultimate Way Big
Toepick,Upgrade,Addite,Xandar,9,10,6,Minuteite,Beta Hydri,9,5,10,Pesky Dust
Ghostfreak,Gax,Maybeite,Ego the Living Planet,8,8,6,Girlite,Altair IV,9,5,6,Ghostfreak
Jetray,Lodestar,Dealite,Tau Ceti,9,8,9,Cellite,Krypton,6,8,10,Lodestar
Humungousaur,Ultimate Gravattack,Lateite,Rylos,5,8,10,Actite,Rylos,10,4,7,Humungousaur
Wildvine,Ultimate Swampfire,Withoutite,Solaris,9,5,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Eatle,Ditto,Valueite,Vortis,5,7,5,Workite,Alpha Centauri,8,4,6,Ditto
Astrodactyl,NRG,Acrossite,Hala,10,7,8,Earlyite,Rylos,7,5,10,NRG
Stinkfly,Slapback,Nameite,Alpha Centauri,5,5,10,Alsoite,Hala,9,6,5,Stinkfly
Lodestar,Ultimate Gravattack,Cellite,Krypton,6,8,10,Actite,Rylos,10,4,7,Ultimate Gravattack
Ultimate Cannonbolt,Wildmutt,Greenite,Pandora,6,7,6,Chanceite,Epsilon Eridani,8,6,10,Gravattack
Fasttrack,Ultimate Spidermonkey,Programite,Altair IV,9,10,10,Sendite,Nebulon,10,10,5,Fasttrack
Astrodactyl,NRG,Acrossite,Hala,10,7,8,Earlyite,Rylos,7,5,10,Diamondhead
Spidermonkey,Terraspin,Somebodyite,Xenon,7,4,7,Mostite,Hala,10,6,7,Terraspin
Glitch Ben,Chamalien,Oilite,Vega,8,4,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Snare-oh,Echo Echo,Aite,Vulcan,5,6,9,Leaderite,Rylos,8,4,8,Echo Echo
Ditto,Swampfire,Workite,Alpha Centauri,8,4,6,Electionite,Krypton,9,4,10,Swampfire
Clockwork,Slapback,Nameite,Alpha Centauri,5,5,10,Personite,Hala,9,6,5,Big Chill
Jetray,Lodestar,Dealite,Tau Ceti,9,8,9,Cellite,Krypton,6,8,10,Jetray
Walkatrout,Grey Matter,Taxite,Vulcan,5,9,9,Groundite,Krypton,8,4,6,Grey Matter
AmpFibian,Way Big,Particularite,Zantron,5,8,5,Formite,Tierra Nova,7,8,10,AmpFibian
Ghostfreak,Gax,Maybeite,Solaris,8,8,6,Riskite,Altair IV,9,5,6,Ghostfreak
Lodestar,Ultimate Gravattack,Cellite,Krypton,6,8,10,Actite,Beta Hydri,10,4,7,Ultimate Gravattack
Terraspin,Ultimate Way Big,Articleite,Orion Nebula,5,7,5,Threeite,Hala,7,4,6,Ultimate Way Big
Blitzwolfer,Toepick,Storeite,Talos IV,9,6,6,Whereite,Xandar,7,6,9,Blitzwolfer
Mole-Stache,Overflow,Articleite,Hala,5,4,6,Simpleite,Nebulon,6,7,8,Swampfire
Feedback,Armodrillo,Cellite,Beta Hydri,7,4,10,Discussionite,Tierra Nova,5,4,10,Armodrillo
Crashhopper,AmpFibian,Colorite,Vega,7,7,9,Particularite,Zantron,5,8,5,AmpFibian
Ghostfreak,Gax,Maybeite,Solaris,8,8,7,Riskite,Altair IV,9,5,6,Ghostfreak
Swampfire,Blitzwolfer,Decideite,Epsilon Eridani,8,8,10,Everite,Vortis,9,8,6,Wildmutt
Stinkfly,Slapback,Nameite,Alpha Centauri,5,5,10,Personite,Hala,9,6,5,Stinkfly
Glitch Ben,Diamondhead,Oilite,Vega,8,4,8,Evidenceite,Vega,7,7,9,Glitch Ben
XLR8,Ultimate Cannonbolt,Sourceite,Vortis,9,5,8,Spaceite,Xandar,8,9,9,Ultimate Cannonbolt
Walkatrout,Grey Matter,Taxite,Vulcan,5,9,9,Groundite,Krypton,8,4,6,Grey Matter
Lodestar,Ultimate Gravattack,Cellite,Krypton,6,8,10,Actite,Rylos,10,4,7,Ultimate Gravattack
XLR8,Gravattack,Withoutite,Beta Hydri,9,5,10,Greenite,Kratos IV,5,4,6,Ultimate Swampfire
Water Hazard,Upgrade,Seaite,Xandar,8,10,8,Minuteite,Pandora,9,7,10,NRG
Ultimate Spidermonkey,Ditto,Sendite,Nebulon,10,10,5,Workite,Vega,8,4,6,Jetpack Alien
Feedback,Armodrillo,Norite,Zantron,7,4,10,Discussionite,Tierra Nova,5,4,10,Armodrillo
Atomix,Glitch Ben,Darkite,Sirius,10,10,8,Oilite,Vega,8,4,8,Glitch Ben
The Worst,Overflow,Threeite,Hala,7,4,6,Receiveite,Nebulon,6,7,8,Overflow
Blitzwolfer,Toepick,Storeite,Talos IV,9,6,6,Whereite,Xandar,7,6,9,Blitzwolfer
Terraspin,Ultimate Way Big,Mostite,Orion Nebula,10,6,7,Threeite,Hala,7,4,6,Terraspin
Heatblast,Ultimate Echo Echo,Ontoite,Talos IV,9,6,9,Totalite,Solaris,6,6,9,Heatblast
Terraspin,Ultimate Big Chill,Mostite,Orion Nebula,10,6,7,Herite,Sirius,9,10,9,Ultimate Big Chill
Water Hazard,Upgrade,Seaite,Xandar,9,10,8,Minuteite,Pandora,9,7,10,Upgrade
Crashhopper,AmpFibian,Faceite,Zygara,7,7,9,Particularite,Zantron,5,6,5,Diamondhead
Chamalien,Ditto,Articleite,Vega,5,4,5,Workite,Alpha Centauri,8,4,6,Ditto
Jetray,Lodestar,Dealite,Tau Ceti,9,8,9,Cellite,Solaris,6,8,10,Lodestar
Ultimate Echo Echo,Ultimate Way Big,Totalite,Solaris,6,6,9,Threeite,Hala,7,4,6,Ultimate Echo Echo
Blitzwolfer,Toepick,Storeite,Talos IV,9,6,6,Whereite,Xandar,7,6,9,Toepick
Lodestar,Ultimate Gravattack,Cellite,Krypton,6,8,10,Actite,Rylos,10,4,7,Ultimate Gravattack
Rath,Ultimate Way Big,Valueite,Orion Nebula,5,7,5,Workite,Alpha Centauri,8,4,6,Ditto
NRG,Wildmutt,Chanceite,Kratos IV,8,7,10,Chanceite,Epsilon Eridani,8,5,10,Gravattack
Cannonbolt,Big Chill,Chanceite,Nebulon,6,7,7,Sourceite,Vortis,9,5,8,Big Chill
Alien X,Ultimate Big Chill,Politicalite,Tierra Nova,5,8,5,Herite,Sirius,9,10,9,Ultimate Big Chill
Glitch Ben,Diamondhead,Oilite,Hala,8,4,8,Evidenceite,Vega,7,7,9,Glitch Ben
Atomix,Fasttrack,Eastite,Sirius,10,5,10,Oilite,Altair IV,9,10,10,Fasttrack
Ultimate Cannonbolt,Wildmutt,Greenite,Pandora,8,7,8,Chanceite,Epsilon Eridani,8,6,10,Gravattack
Chamalien,Ditto,Articleite,Alpha Centauri,5,8,5,Workite,Alpha Centauri,8,4,6,Chamalien
Slapback,Bloxx,Personite,Hala,9,6,5,Agentite,Hala,8,10,9,Slapback
Lodestar,Ultimate Gravattack,Cellite,Krypton,6,8,10,Actite,Rylos,10,4,7,Ultimate Gravattack
Four Arms,Blitzwolfer,Decideite,Epsilon Eridani,8,4,5,Candidateite,Vortis,6,8,6,The Worst
Toepick,Eatle,Littleite,Zygara,7,6,6,Valueite,Orion Nebula,5,7,5,Eatle
Ultimate Humungousaur,Heatblast,Togetherite,Vega,10,4,6,Dealite,Tau Ceti,9,8,9,Jetray
Astrodactyl,Ultimate Gravattack,Acrossite,Hala,10,7,8,Actite,Rylos,10,4,7,Astrodactyl
Rath,Ditto,Bestite,Vortis,5,7,6,Workite,Alpha Centauri,8,4,6,Ditto
Upchuck,Armodrillo,Particularlyite,Altair IV,7,10,5,Discussionite,Tierra Nova,5,4,10,Upchuck
Whampire,Terraspin,Herite,Zygara,9,10,6,Valueite,Orion Nebula,5,7,5,Eatle
Ultimate Swampfire,Big Chill,Centuryite,Ego the Living Planet,9,10,10,Withoutite,Qonos,9,5,8,Ultimate Swampfire
Way Big,Four Arms,Formite,Tierra Nova,7,4,8,Decideite,Epsilon Eridani,8,4,5,Jury Rigg
Astrodactyl,NRG,Acrossite,Hala,10,7,8,Earlyite,Rylos,7,5,10,NRG
Ultimate Spidermonkey,Glitch Ben,Sendite,Nebulon,10,10,5,Oilite,Vega,8,4,8,Ditto
Ultimate Echo Echo,Ultimate Way Big,Totalite,Solaris,6,6,9,Threeite,Hala,7,4,6,Ultimate Echo Echo
Ultimate Way Big,Overflow,Threeite,Hala,9,4,5,Receiveite,Nexus Prime,6,7,8,Overflow
Jury Rigg,Four Arms,Formite,Qonos,7,4,8,Decideite,Epsilon Eridani,8,4,5,Four Arms
Gax,Snare-oh,Girlite,Altair IV,9,5,6,Aite,Vulcan,5,6,7,Gax
Terraspin,Ultimate Big Chill,Mostite,Ego the Living Planet,10,6,7,Herite,Sirius,9,10,9,Ultimate Big Chill
Slapback,Bloxx,Personite,Hala,9,6,5,Agentite,Hala,8,10,9,Slapback
Slapback,Bloxx,Personite,Hala,9,6,5,Agentite,Sirius,8,10,9,Slapback
Jetray,Lodestar,Dealite,Tau Ceti,9,8,9,Cellite,Krypton,6,8,10,Lodestar
Lodestar,Ultimate Gravattack,Cellite,Krypton,6,8,10,Actite,Rylos,10,4,7,Lodestar
Whampire,Eatle,Riskite,Omega Centauri,9,10,6,Valueite,Qonos,5,7,5,Eatle
Mole-Stache,Jetray,Yardite,Vega,5,4,6,Alsoite,Ego the Living Planet,9,8,8,Mole-Stache
Ultimate Echo Echo,Ultimate Way Big,Totalite,Solaris,6,6,9,Threeite,Hala,7,4,6,Ultimate Way Big
Ultimate Swampfire,Jury Rigg,Centuryite,Ego the Living Planet,9,10,10,Toughite,Qonos,7,4,8,Ultimate Swampfire
Eye Guy,Fasttrack,Middleite,Kratos IV,10,4,8,Programite,Altair IV,9,10,10,Fasttrack
Ultimate Humungousaur,Jetray,Togetherite,Vega,10,4,6,Storeite,Tau Ceti,9,9,9,Ultimate Humungousaur
Ultimate Spidermonkey,Four Arms,Sendite,Nebulon,10,10,5,Decideite,Epsilon Eridani,8,4,5,Four Arms
Crashhopper,AmpFibian,Colorite,Vega,7,7,9,Particularite,Zantron,5,8,5,Crashhopper
Wildvine,Ultimate Swampfire,Herite,Sirius,9,10,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Brainstorm,Terraspin,Somebodyite,Xenon,7,4,7,Mostite,Orion Nebula,10,6,7,Terraspin
Jury Rigg,Four Arms,Decideite,Qonos,7,4,5,Decideite,Epsilon Eridani,8,4,5,Four Arms
Gravattack,Wildmutt,Greenite,Kratos IV,5,7,6,Chanceite,Beta Hydri,8,6,10,Big Chill
Shocksquatch,Cannonbolt,Everite,Omega Centauri,9,6,6,Minuteite,Nebulon,10,10,7,Shocksquatch
Ultimate Cannonbolt,Wildmutt,Simpleite,Kratos IV,8,7,10,Chanceite,Epsilon Eridani,8,6,10,Gravattack
Ultimate Way Big,Overflow,Everite,Hala,7,4,6,Receiveite,Nebulon,6,7,8,Overflow
Atomix,Glitch Ben,Darkite,Nebulon,10,10,8,Oilite,Vega,8,4,8,Glitch Ben
Jetray,Lodestar,Dealite,Tau Ceti,9,8,9,Cellite,Krypton,6,10,10,Lodestar
Snare-oh,Echo Echo,Aite,Vulcan,5,6,7,Leaderite,Rylos,8,4,8,Echo Echo
Frankenstrike,Snare-oh,Girlite,Rylos,10,5,10,Aite,Vulcan,5,6,7,Blitzwolfer
Upchuck,Armodrillo,Particularlyite,Beta Hydri,7,4,10,Discussionite,Tierra Nova,5,4,10,Way Big
Toepick,Blitzwolfer,Whereite,Talos IV,7,6,9,Storeite,Talos IV,9,6,6,Toepick
Goop,Whampire,Alsoite,Ego the Living Planet,9,8,7,Riskite,Zygara,9,10,6,Whampire
Gax,Ball Weevil,Alsoite,Altair IV,9,5,7,Darkite,Tierra Nova,10,10,8,Gax
Gax,Snare-oh,Girlite,Altair IV,9,5,6,Aite,Vulcan,5,10,7,Gax
Fasttrack,Ball Weevil,Girlite,Altair IV,9,10,6,Darkite,Tierra Nova,10,10,8,Ball Weevil
Wildvine,Ultimate Swampfire,Withoutite,Solaris,9,5,8,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Wildvine,Gutrot,Alsoite,Sirius,9,5,6,Centuryite,Altair IV,9,10,9,Whampire
Wildvine,Ultimate Swampfire,Withoutite,Solaris,9,5,8,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Ultimate Big Chill,Ultimate Swampfire,Herite,Sirius,9,10,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Diamondhead,Snare-oh,Evidenceite,Vega,7,7,9,Aite,Vulcan,5,6,7,Diamondhead
Gax,Ball Weevil,Alsoite,Altair IV,9,10,7,Darkite,Tierra Nova,7,10,8,Gax
Ball Weevil,Glitch Ben,Darkite,Nebulon,10,10,8,Oilite,Vega,8,4,8,Ultimate Cannonbolt
Spidermonkey,AmpFibian,Faceite,Vega,7,7,9,Particularite,Zantron,5,8,5,Crashhopper
Jetray,Lodestar,Dealite,Tau Ceti,9,8,9,Cellite,Krypton,6,8,10,Lodestar
Atomix,Glitch Ben,Eastite,Sirius,10,5,10,Oilite,Vega,8,4,8,Atomix
Upchuck,Armodrillo,Particularlyite,Altair IV,7,10,5,Discussionite,Tierra Nova,5,4,10,Upchuck
Feedback,Lodestar,Norite,Beta Hydri,7,4,10,Cellite,Krypton,6,8,10,Feedback
Ultimate Way Big,Overflow,Threeite,Hala,7,4,10,Receiveite,Nebulon,6,7,8,Overflow
Whampire,Eatle,Riskite,Zygara,9,10,6,Valueite,Orion Nebula,5,7,5,Eatle
Ditto,Swampfire,Workite,Alpha Centauri,8,4,6,Electionite,Krypton,9,4,10,Swampfire
Ultimate Swampfire,XLR8,Centuryite,Ego the Living Planet,9,10,10,Toughite,Qonos,7,5,8,Ultimate Swampfire
Ultimate Echo Echo,Ultimate Way Big,Totalite,Solaris,6,6,9,Threeite,Hala,7,4,6,Ultimate Echo Echo
Ditto,Gax,Candidateite,Tierra Nova,8,8,6,Girlite,Beta Hydri,9,4,6,Gravattack
Ultimate Spidermonkey,Glitch Ben,Respondite,Nebulon,10,10,5,Oilite,Vega,8,4,8,Cannonbolt
AmpFibian,Way Big,Particularite,Zantron,5,8,5,Formite,Tierra Nova,7,8,10,AmpFibian
Astrodactyl,Ultimate Gravattack,Acrossite,Hala,10,7,8,Earlyite,Rylos,7,5,7,Echo Echo
Crashhopper,AmpFibian,Faceite,Vega,7,7,9,Particularite,Zantron,5,8,5,Crashhopper
Stinkfly,Slapback,Nameite,Alpha Centauri,5,5,10,Personite,Hala,9,6,5,Fasttrack
Ultimate Spidermonkey,Four Arms,Formite,Nebulon,10,10,10,Decideite,Epsilon Eridani,8,4,5,Four Arms
Upchuck,Armodrillo,Particularlyite,Altair IV,7,10,5,Discussionite,Tierra Nova,5,4,10,Upchuck
Feedback,Ball Weevil,Earlyite,Rylos,7,5,10,Actite,Krypton,9,4,10,NRG
Astrodactyl,Ultimate Gravattack,Acrossite,Hala,10,7,8,Actite,Rylos,10,4,7,Astrodactyl
Ultimate Echo Echo,Ultimate Way Big,Totalite,Solaris,6,6,9,Threeite,Hala,7,4,6,Ultimate Echo Echo
Ultimate Swampfire,Jury Rigg,Centuryite,Ego the Living Planet,9,10,10,Toughite,Beta Hydri,7,5,8,Ultimate Swampfire
Blitzwolfer,Toepick,Storeite,Talos IV,9,6,9,Whereite,Xandar,7,6,9,Blitzwolfer
Ultimate Swampfire,Jury Rigg,Centuryite,Ego the Living Planet,9,10,10,Toughite,Beta Hydri,9,5,8,Ultimate Swampfire
Spidermonkey,Upchuck,Dealite,Sirius,9,9,9,Respondite,Altair IV,7,10,10,NRG
Overflow,Big Chill,Minuteite,Nebulon,6,7,7,Sourceite,Vortis,9,5,8,Big Chill
Wildvine,Ultimate Swampfire,Herite,Sirius,9,10,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Mole-Stache,Overflow,Yardite,Vega,8,4,6,Receiveite,Nebulon,6,7,8,Chromastone
Feedback,Armodrillo,Cellite,Beta Hydri,7,4,10,Discussionite,Tierra Nova,5,4,10,Armodrillo
Blitzwolfer,Toepick,Storeite,Talos IV,9,6,6,Whereite,Xandar,7,6,9,Blitzwolfer
Ultimate Swampfire,Big Chill,Ontoite,Ego the Living Planet,9,5,10,Withoutite,Qonos,9,5,8,Wildmutt
Astrodactyl,Ultimate Gravattack,Acrossite,Hala,10,7,8,Actite,Rylos,10,4,7,Astrodactyl
Snare-oh,Echo Echo,Aite,Vulcan,5,6,7,Respondite,Rylos,8,4,8,Echo Echo
Toepick,Eatle,Littleite,Rylos,7,6,9,Valueite,Orion Nebula,5,7,5,Eatle
Fasttrack,Ultimate Spidermonkey,Programite,Altair IV,9,10,10,Sendite,Nebulon,10,10,5,Fasttrack
Ultimate Humungousaur,Jetray,Togetherite,Vega,10,4,6,Dealite,Tau Ceti,9,8,9,Ultimate Humungousaur
Eye Guy,Fasttrack,Middleite,Kratos IV,10,4,8,Programite,Altair IV,9,10,10,Fasttrack
Kickin Hawk,Chamalien,Loseite,Tierra Nova,8,5,8,Articleite,Alpha Centauri,5,4,5,Kickin Hawk
Blitzwolfer,Ghostfreak,Townite,Tau Ceti,8,9,8,Maybeite,Solaris,8,8,6,Jetpack Alien
Four Arms,The Worst,Decideite,Epsilon Eridani,8,4,7,Candidateite,Vortis,6,8,6,The Worst
Walkatrout,Grey Matter,Taxite,Vulcan,5,9,9,Groundite,Krypton,8,4,6,Grey Matter
Way Big,Four Arms,Toughite,Tierra Nova,7,4,8,Decideite,Epsilon Eridani,8,4,5,Four Arms
Bullfrag,Ultimate Big Chill,Individualite,Tierra Nova,8,9,9,Herite,Sirius,9,10,9,Ultimate Big Chill
Blitzwolfer,Toepick,Storeite,Talos IV,9,6,6,Whereite,Xandar,7,6,9,Blitzwolfer
Shocksquatch,Cannonbolt,Everite,Omega Centauri,9,6,6,Minuteite,Nebulon,10,10,7,Shocksquatch
Shocksquatch,Cannonbolt,Everite,Omega Centauri,9,6,6,Minuteite,Nebulon,10,10,7,Shocksquatch
Ultimate Cannonbolt,Upchuck,Spaceite,Xandar,9,9,9,Groundite,Altair IV,7,10,10,Hot Shot
Ultimate Big Chill,Ultimate Swampfire,Herite,Sirius,9,10,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Slapback,Bloxx,Personite,Hala,9,6,5,Agentite,Hala,8,10,9,Slapback
Fasttrack,Ultimate Spidermonkey,Programite,Altair IV,9,10,10,Sendite,Nebulon,10,10,5,Ultimate Spidermonkey
Jetray,Lodestar,Dealite,Tau Ceti,9,8,9,Cellite,Krypton,6,8,10,Jetray
Cannonbolt,Big Chill,Minuteite,Nebulon,10,10,7,Sourceite,Vortis,9,5,8,Big Chill
Frankenstrike,Snare-oh,Actionite,Rylos,10,7,8,Aite,Vulcan,5,6,7,Frankenstrike
Ditto,Swampfire,Workite,Alpha Centauri,8,8,6,Electionite,Krypton,9,4,10,Swampfire
Pesky Dust,Diamondhead,Oilite,Vega,8,4,8,Evidenceite,Vega,7,7,9,Pesky Dust
Ultimate Echo Echo,Ghostfreak,Townite,Tau Ceti,8,9,8,Maybeite,Solaris,8,8,6,Jetpack Alien
Atomix,Slapback,Earlyite,Rylos,8,5,10,Thusite,Hala,9,6,5,Water Hazard
Hot Shot,Toepick,Personite,Epsilon Eridani,9,9,7,Whereite,Xandar,7,6,9,Toepick
Walkatrout,Wildvine,Spaceite,Zygara,7,9,9,Respondite,Krypton,7,4,10,Spidermonkey
Glitch Ben,Chamalien,Oilite,Vega,8,4,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Wildmutt,Walkatrout,Chanceite,Pandora,10,7,10,Sourceite,Omega Centauri,9,6,10,Astrodactyl
Ultimate Echo Echo,Ultimate Way Big,Totalite,Solaris,6,6,9,Threeite,Hala,7,4,6,Ultimate Echo Echo
Upchuck,Armodrillo,Particularlyite,Altair IV,7,10,5,Discussionite,Tierra Nova,5,4,10,Upchuck
Ultimate Humungousaur,Jetray,Yardite,Tierra Nova,10,4,6,Dealite,Tau Ceti,9,8,9,Ultimate Humungousaur
Ultimate Echo Echo,Ultimate Way Big,Totalite,Solaris,6,6,9,Threeite,Beta Hydri,7,4,6,Ultimate Way Big
Kickin Hawk,AmpFibian,Loseite,Tierra Nova,8,5,8,Particularite,Zantron,5,9,5,Chamalien
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Alien X,Ultimate Swampfire,Indeedite,Andromeda Prime,7,8,6,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Glitch Ben,Glitch Ben,Oilite,Vega,10,4,8,Oilite,Vega,8,7,9,Ultimate Humungousaur
Way Big,Wildmutt,Chanceite,Epsilon Eridani,8,4,10,Chanceite,Epsilon Eridani,8,6,10,Wildmutt
Jetpack Alien,Ghostfreak,Townite,Tau Ceti,8,9,8,Groundite,Solaris,6,9,6,Jetpack Alien
Feedback,Armodrillo,Norite,Beta Hydri,7,4,10,Discussionite,Epsilon Eridani,5,4,10,Ultimate Wildmutt
Walkatrout,Grey Matter,Taxite,Vulcan,5,9,9,Groundite,Krypton,8,4,6,Grey Matter
Wildvine,Ultimate Swampfire,Withoutite,Solaris,9,5,8,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Four Arms,The Worst,Decideite,Epsilon Eridani,8,4,5,Everite,Vortis,6,8,6,The Worst
Gravattack,Feedback,Simpleite,Kratos IV,6,7,6,Chanceite,Epsilon Eridani,7,6,10,Gravattack
Big Chill,Chamalien,Sourceite,Vortis,9,5,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Water Hazard,Upgrade,Seaite,Xandar,9,10,8,Minuteite,Pandora,9,7,10,Upgrade
Fasttrack,Ball Weevil,Girlite,Altair IV,9,10,6,Darkite,Tierra Nova,10,10,8,Ball Weevil
Ball Weevil,Glitch Ben,Acrossite,Vortis,10,7,8,Oilite,Vega,8,4,8,Snare-oh
Frankenstrike,Snare-oh,Actionite,Rylos,10,7,8,Aite,Vulcan,5,6,7,Frankenstrike
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Big Chill,Chamalien,Sourceite,Vortis,9,5,8,Articleite,Alpha Centauri,5,4,5,Big Chill
Heatblast,Ultimate Echo Echo,Ontoite,Talos IV,9,6,9,Totalite,Solaris,6,6,9,Heatblast
Stinkfly,Walkatrout,Greenite,Rylos,5,5,10,Taxite,Vulcan,5,6,7,Gax
Four Arms,The Worst,Decideite,Epsilon Eridani,8,4,5,Simpleite,Vortis,6,8,6,The Worst
Ultimate Way Big,Overflow,Threeite,Hala,7,4,6,Receiveite,Nebulon,6,9,8,Overflow
Cannonbolt,Big Chill,Chanceite,Talos IV,8,10,10,Sourceite,Vortis,9,5,8,Big Chill
Blitzwolfer,Toepick,Storeite,Talos IV,9,6,6,Whereite,Xandar,7,6,9,Toepick
Bloxx,Ditto,Agentite,Hala,8,9,9,Workite,Alpha Centauri,8,4,6,Ditto
XLR8,Gravattack,Withoutite,Beta Hydri,9,5,8,Greenite,Kratos IV,5,7,6,Gravattack
Ultimate Big Chill,Ultimate Swampfire,Herite,Sirius,9,10,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Snare-oh,Jetpack Alien,Faceite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Stinkfly,Slapback,Nameite,Alpha Centauri,5,5,10,Alsoite,Hala,9,6,5,Wildmutt
Snare-oh,Grey Matter,Aite,Vulcan,5,6,7,Threeite,Rylos,8,4,8,Terraspin
